Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_gamma_power,FCz_delta_power,FCz_theta_power,FCz_alpha_power,FCz_beta_power,FCz_gamma_power,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_gamma_power,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_gamma_power,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_gamma_power,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,Cz_delta_alpha_ratio,Cz_gamma_beta_ratio,Cz_low_high_ratio,FCz_delta_alpha_ratio,FCz_gamma_beta_ratio,FCz_low_high_ratio,C3_delta_alpha_ratio,C3_gamma_beta_ratio,C3_low_high_ratio,C4_delta_alpha_ratio,C4_gamma_beta_ratio,C4_low_high_ratio,Fz_delta_alpha_ratio,Fz_gamma_beta_ratio,Fz_low_high_ratio,Pz_delta_alpha_ratio,Pz_gamma_beta_ratio,Pz_low_high_ratio,C4_C3_delta_asymmetry,C4_C3_theta_asymmetry,C4_C3_alpha_asymmetry,C4_C3_beta_asymmetry,C4_C3_gamma_asymmetry,Cz_N2_amp,FCz_N2_amp,Cz_P2_amp,FCz_P2_amp,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,label,participant
-9.944261755875978,-9.988706059466333,-9.97561448511756,-9.973926087248412,-9.997322455689336,-9.96460321209805,-9.99211453922378,-9.983612968804264,-9.975378909787372,-9.997292656468629,-9.961811220147029,-9.985694736750702,-9.971713395762746,-9.96627041781947,-9.988680180305396,-9.965725475162117,-9.988405077654305,-9.987372222290514,-9.975244442588272,-9.997322127908935,-9.954830600203843,-9.982361387097113,-9.955700721396074,-9.970896166479676,-9.997375134702848,-9.967911385678196,-9.992186919856469,-9.981481616279712,-9.97459762320904,-9.99745940850205,0.0313527292415809,-0.0233963684409257,0.0060353486141018,0.0190097567062146,-0.0219137466812568,0.0009045991544969,0.0099021756157196,-0.0224097624859265,-0.0031371944391196,0.0216467471283987,-0.0220776853206654,0.0029453130371415,0.0008701211922286,-0.0264789682231718,-0.0035194161357079,0.0135702306015161,-0.0228617852930081,-0.0012555184082767,-1.7921073413054932e-05,-9.097581329033725e-08,-1.3805197463402606e-05,-1.0442736087748078e-06,-1.2018532172223778e-05,-2.555385956213553e-06,-8.665267819545931e-07,-7.778280733340097e-08,-2.938453189139036e-07,-7.844986111682487e-07,-4.2657672108648293e-07,-7.993435072383211e-07,8.147716417267156e-06,6.636611366607245e-11,0.033,6.488193921167328e-06,4.2078431128205793e-11,0.043,7.5348537059775876e-06,5.670758416362756e-11,0.065,6.668326924022994e-06,4.4466126242140085e-11,0.0425,8.31851204385549e-06,6.910299966218241e-11,0.034,6.499244213042486e-06,4.222975671146935e-11,0.038,1,vp02
-9.97102169132463,-9.981414563448334,-9.98206721095846,-9.9785905092493,-9.99778729534775,-9.9731546210015,-9.984939132992654,-9.987420610276034,-9.980597105224716,-9.99736819871762,-9.972356229949275,-9.988758799225486,-9.987131075661742,-9.970493481631948,-9.985708645484028,-9.972236499866188,-9.989362068612676,-9.98817648516597,-9.978866732178428,-9.997874637226596,-9.967950991544791,-9.982871199825862,-9.97365915235366,-9.970892735032884,-9.997415062179172,-9.970864729689938,-9.987221662357964,-9.989172408301808,-9.980311915557891,-9.997270598489877,0.0110455196338286,-0.0191967860984512,0.0028045455690755,0.0142659892745342,-0.0167710934929026,0.0033725774437325,0.0147748457124645,-0.0152151638520798,-0.001183070563675,0.0159399852997825,-0.0190079050481681,0.0018798180986099,0.0057081608088669,-0.0265223271462868,-0.0020896186195802,0.0183076786118707,-0.0169586829319836,0.0038886536556663,-5.802378810667835e-06,3.3949025494058238e-06,-3.4539489678980344e-06,4.234658738034448e-06,-2.712715193034176e-07,3.301930524850033e-06,-2.579688417870493e-07,3.056422304628148e-07,2.8352783542554616e-08,-2.4416081215402984e-07,-5.255337049360961e-07,-1.1061667290456568e-06,6.81947649216199e-06,4.632429155567334e-11,0.0375,6.227627840903657e-06,3.875188297222108e-11,0.0425,6.503867504692007e-06,4.2222609873774085e-11,0.068,6.2458986629049575e-06,3.8939085266792345e-11,0.0365,7.751985518960709e-06,6.008153577018186e-11,0.0425,6.377660054739493e-06,4.0658540996704696e-11,0.0395,1,vp02
-9.971748990483428,-9.987407095396614,-9.981013556592693,-9.980381344829228,-9.997167166963608,-9.97599117657832,-9.990031653712215,-9.984438009822473,-9.980817112262043,-9.997787006914864,-9.9821837476968,-9.991281388390751,-9.982069402990511,-9.973483163789364,-9.989917651112778,-9.964589741401609,-9.987281556340248,-9.986175478337673,-9.978530345565485,-9.997653976098292,-9.956768849740948,-9.97814271386214,-9.964205335350083,-9.971800378357532,-9.996926056743112,-9.973179760738216,-9.990542888485107,-9.979451171526708,-9.97720988956823,-9.997689592159936,0.0092645661092625,-0.0167858221343788,0.0008052579153829,0.008446833244152,-0.0169698946528207,-0.0002234879339617,-0.0001143447062883,-0.0164344873234139,-0.0060499504634989,0.0215857369360659,-0.0191236305328086,0.0044353359651321,0.0074364856091353,-0.0251256783855797,0.0004521153564382,0.0062714107884929,-0.0204797025917056,-0.0023318768292295,-3.5341846670185254e-06,2.8594320418499174e-07,-2.637838282882433e-06,1.0614780311075918e-06,-3.2948989883889547e-06,-8.740300070534007e-07,-5.4614780727265154e-08,1.1224783390769772e-06,1.5063387357727144e-07,-4.192532494058831e-07,-4.0471100085296165e-07,-8.080332588974949e-07,6.333536395774697e-06,4.001069875084431e-11,0.0375,5.54549462538042e-06,3.0686096090667126e-11,0.043,6.10711895574594e-06,3.7233088770154377e-11,0.065,6.052504175018675e-06,3.662277002825266e-11,0.037,8.544598942379181e-06,7.293628900916381e-11,0.0375,6.119841360456122e-06,3.7362840251040655e-11,0.037,0,vp02
-9.950627963280454,-9.98131913189222,-9.983652256347057,-9.975769815097348,-9.997158298952415,-9.962249081590276,-9.986939246494376,-9.987594604228468,-9.977302468410976,-9.997669642711998,-9.96401776281452,-9.989189334703994,-9.989446388992864,-9.972630110079429,-9.987155306281926,-9.959244264269785,-9.985096030418642,-9.98313259340576,-9.975092401189384,-9.997618957237686,-9.957329866699594,-9.971433646718523,-9.962382912667296,-9.970446256187763,-9.997061233991746,-9.965506646372964,-9.988834006655672,-9.988490637849674,-9.975665554029291,-9.997485252424871,0.0330242930666031,-0.0213884838550679,0.0095204229954415,0.025345522638192,-0.0203671743010218,0.0054204635566339,0.0254286261783427,-0.0145251962024968,0.0030728163216178,0.0238883291359766,-0.0225265560483016,0.0048322686169655,0.0050530459677027,-0.0266149778039821,0.001417123361648,0.0229839914767104,-0.0218196983955802,0.0033968369520565,-1.2207291624166323e-05,1.1663571409036371e-06,-9.140204951802848e-06,-7.483067401761417e-07,-7.915281958538069e-06,-2.4986645439401275e-06,-4.711898831578121e-07,-2.65897637134708e-07,1.4464209619784157e-07,5.795374846817592e-07,-1.0633584546200189e-07,-9.74689340273077e-07,7.695364154766175e-06,5.914865764917895e-11,0.032,6.749007825722375e-06,4.554858555342379e-11,0.037,7.309880577798122e-06,5.3434314531903015e-11,0.0605,6.83869069464031e-06,4.676164168891641e-11,0.036,8.634972049594251e-06,7.450077301440146e-11,0.0395,6.446398805988006e-06,4.155538005863338e-11,0.048,1,vp02
-9.962903983051422,-9.983350647057623,-9.974680303938424,-9.97574922520011,-9.996782360428064,-9.970870498262585,-9.986857588821172,-9.965016158937406,-9.968857345414584,-9.9975192872921,-9.97053440708518,-9.985030522149271,-9.973146573961376,-9.962473290239435,-9.98805987132924,-9.976296086893637,-9.978332844864635,-9.969031066589682,-9.978283005694562,-9.99721232222717,-9.947832528735477,-9.973141513173148,-9.956437857968709,-9.968882912802115,-9.995474171257326,-9.965889217608863,-9.985702426426078,-9.949546154810893,-9.95780285030941,-9.99757593782094,0.0117763208870016,-0.0210331352279542,0.001500571723529,-0.0058543393251788,-0.028661941877516,-0.0080682047056246,0.0026121668761973,-0.0255865810898043,-0.0067670644426751,-0.0072650203039543,-0.018929316532608,-0.0024996669727457,0.0086053292332319,-0.026591258455209,0.0015870061610261,-0.0163430627979703,-0.0397730875115289,-0.0150778098910571,3.67224576486796e-06,8.415800320398284e-06,5.781273706025822e-06,6.184808696498266e-06,5.9234015725937965e-06,7.346984287669216e-07,-5.790234207982791e-08,-2.1789164867412843e-07,3.672824471267316e-07,2.722134486613936e-07,-5.803489178453487e-07,-8.316326795182805e-07,7.330044786260989e-06,5.372866992349127e-11,0.0395,7.165798608947821e-06,5.1345307547186e-11,0.043,7.0878508703698826e-06,5.0197671454861047e-11,0.0615,7.029948528290055e-06,4.9350070417779806e-11,0.038,9.460440098026889e-06,8.946865080268955e-11,0.0395,8.303437760093186e-06,6.891018903212433e-11,0.038,0,vp02
-9.964553757510714,-9.978991750161915,-9.978545335698378,-9.979249823723462,-9.997215370643046,-9.973116904828895,-9.983737714469598,-9.979146120548936,-9.974997494462226,-9.997631244453206,-9.9684394572309,-9.983743694430853,-9.978384393352815,-9.970221749092827,-9.990381777304483,-9.969963018456628,-9.986970963292128,-9.984734409050423,-9.978904805229377,-9.997591625108894,-9.960151730623584,-9.981209297096775,-9.959796368864223,-9.975628648535574,-9.997156463548444,-9.97099002647064,-9.986946242679275,-9.969587698591916,-9.96793578863007,-9.997483678183844,0.0139915781876638,-0.0179655469195836,0.0048796888314068,0.006029215720039,-0.0226337499909803,-0.0009003271759926,0.0099449361219168,-0.0201600282116558,-0.0011820905049209,0.0147713905937969,-0.0186868198795195,0.0023186795488676,-0.000355361759361,-0.0215278150128703,-0.001987184702477,-0.0014023278787238,-0.0295478895537737,-0.0068902378815547,-2.7921126096473545e-06,1.976412548665254e-06,8.175771264608879e-08,2.8293372809340875e-06,3.3333667477396083e-06,3.643166173920758e-06,-9.939476172852351e-07,-5.448000285631985e-07,-2.7426255377739505e-07,-4.777230267321973e-07,-3.208454138928696e-07,-8.797442107895214e-07,7.082505227703713e-06,4.992611517641685e-11,0.041,6.53642962664689e-06,4.216117540074956e-11,0.039,7.0859969693765865e-06,4.9997321891383153e-11,0.0575,6.092049352091351e-06,3.695928115237079e-11,0.0415,7.884736348016613e-06,6.213773165836079e-11,0.0435,7.118210335359331e-06,5.0185747518209006e-11,0.0425,0,vp02
-9.944220795307524,-9.981370550856765,-9.969444412216216,-9.975487578022388,-9.997211036982666,-9.956479863358744,-9.983919113157915,-9.98186958957762,-9.97767359405063,-9.997516049540522,-9.955802062224503,-9.98650892042567,-9.970017828767157,-9.961571181358387,-9.992011628958998,-9.965459816500744,-9.983719291168862,-9.985581577418856,-9.980825511461951,-9.997783545610584,-9.944048676517154,-9.970837156932271,-9.941787815230729,-9.968858057855083,-9.99695658700288,-9.960142218131146,-9.982509987641237,-9.97792058377152,-9.975853058108758,-9.9978679755139,0.0252236169086934,-0.0217234589602792,0.0068700664920164,0.0253897262188775,-0.0198424554898917,0.0066470005621024,0.0142157665426498,-0.0304404476006094,-0.0034885713800321,0.0201217609181139,-0.0169580341486312,0.005895712859127,-0.0022608612864267,-0.0280985291477957,-0.0014630423720038,0.0177783656403729,-0.0220149174051424,0.0038773226434649,2.8813531143298973e-06,2.921138250447616e-06,4.251623936610208e-06,3.862860316793071e-06,5.298963581230443e-06,5.258047693013869e-06,-1.0107473900034496e-06,-4.6706961876104804e-07,7.018414226230405e-07,-1.0899347533298906e-06,-8.778667063015558e-07,-6.719898566957948e-07,7.74055240540182e-06,5.991607159039029e-11,0.037,6.621740187592546e-06,4.3847440123218515e-11,0.0345,7.388225564354315e-06,5.4578289589283334e-11,0.058,6.377478174350866e-06,4.060681129781585e-11,0.0415,9.95866486321591e-06,9.859645038446417e-11,0.032,6.978023345870017e-06,4.8677737753601216e-11,0.0365,0,vp02
-9.966425883946169,-9.982510194225746,-9.984037027312286,-9.973201578869611,-9.997284377393674,-9.973494187737147,-9.98778291969353,-9.984160888946272,-9.975673970147476,-9.997690549815944,-9.975624628503006,-9.98911729996258,-9.979503842510107,-9.960296340779408,-9.99221639859258,-9.969993420439534,-9.987322737857006,-9.98500480748265,-9.976959145732584,-9.997844542611064,-9.955736720727,-9.981560139952885,-9.977244404874364,-9.96697465741264,-9.997218348206122,-9.972578806510947,-9.98891068135083,-9.979552838756607,-9.970590361958816,-9.997159131723569,0.0176111433661176,-0.024082798524061,0.0028445841174402,0.0106667012091232,-0.0220165796684668,-0.0004622498190389,0.0038792140071013,-0.0319200578131724,-0.0085017476863313,0.0150113870431152,-0.0208853968784801,0.001619028525706,0.0215076841473642,-0.0302436907934815,0.0024695708139184,0.0069740322456599,-0.0265687697647525,-0.0038094445902796,-2.7510656740699298e-06,4.4336894274610784e-06,-5.146138185754212e-08,3.201563853277671e-06,3.2177414390234783e-06,2.538776911996417e-06,-7.030760888311246e-07,1.2989230454195145e-07,4.2083663523846385e-08,-3.882077669973847e-07,-6.582771762644677e-07,-6.631445868174164e-07,6.824331902137002e-06,4.646338659263818e-11,0.0385,6.109516553636992e-06,3.7324783539097085e-11,0.0445,6.775161026454872e-06,4.587166890395768e-11,0.0555,6.072084937623747e-06,3.671828609221766e-11,0.044,8.24962345574611e-06,6.737811516327497e-11,0.0355,6.542932069081327e-06,4.2808346134607295e-11,0.0405,1,vp02
-9.956051628229066,-9.984333813242088,-9.980479327825368,-9.969667697818156,-9.996532156538642,-9.960927803045944,-9.984893159815895,-9.979907003872867,-9.97260358995257,-9.997239533609328,-9.966024370795823,-9.987166657090238,-9.989952298143551,-9.97112505141864,-9.988844288402104,-9.96310001860715,-9.986240540361573,-9.975833212190228,-9.97087746327187,-9.997557041594147,-9.95438226752762,-9.981298748050316,-9.972457366339832,-9.967818123601973,-9.99641303930686,-9.958469414606128,-9.984789514477937,-9.97552666337523,-9.97246694012168,-9.997639022531848,0.0244276995963019,-0.0268644587204871,0.0034555586576328,0.0189792008269247,-0.024635943656758,0.0023749903695033,0.0239279273477297,-0.0177192369834653,0.0026899274844218,0.0127331935830774,-0.0266795783222786,-0.0007940219273745,0.0180750988122149,-0.0285949157048861,0.0017056703191151,0.0170572487691025,-0.0251720824101671,0.0017447517978084,2.556298526138129e-06,4.720276848207061e-06,1.170417959351743e-06,2.667288015483064e-06,-9.398378984510228e-07,3.913859832909208e-07,8.300499267787669e-07,3.447340158576993e-07,-2.1107437783930474e-07,1.3205020173538992e-06,-2.9348865903065864e-08,-8.045877065529502e-07,7.4077070861795345e-06,5.486434860747794e-11,0.0345,6.894852492331895e-06,4.752972313047152e-11,0.0345,6.494277304630189e-06,4.2175260962622546e-11,0.058,7.324327231408956e-06,5.352821598210773e-11,0.034,8.487039504296068e-06,7.202982231798222e-11,0.031,7.040167550189526e-06,4.95530887116248e-11,0.0375,0,vp02
-9.955348762191337,-9.97631327615537,-9.97629409787356,-9.981051260210023,-9.996931010586511,-9.952381671586211,-9.978208395008458,-9.971098400063882,-9.97787655985816,-9.997353227897712,-9.964972125775912,-9.978966399483,-9.976311872071944,-9.97374172936727,-9.98932521463062,-9.967438562649376,-9.983849569448138,-9.980192692278948,-9.976756088488312,-9.997228566956831,-9.95443761351546,-9.954462161842203,-9.955323771428546,-9.970616711707692,-9.996830086460545,-9.942487275555196,-9.978519996522865,-9.95589612967447,-9.970005685165232,-9.99745265809432,0.0209453356822226,-0.015879750376488,0.0088235170480501,0.0187167284776705,-0.0194766680395517,0.0063905869348168,0.0113397462960307,-0.0155834852633507,0.0021164757581892,0.0127541296295703,-0.0204724784685197,0.0019701384708952,0.0008861579130847,-0.0262133747528512,0.0058111675022143,0.0134088541192749,-0.0274469729290878,0.0018959742408135,-1.2712803280152909e-06,-7.996326258162013e-07,-3.427498235302468e-06,-2.3450846926943355e-06,-4.30779886603223e-06,-2.6904009420147154e-06,-9.936321142230891e-07,-3.564486633845552e-07,-6.150190532760946e-07,-3.2450789835266946e-07,-2.4754854485844976e-07,-7.650330401087225e-07,7.75512342898174e-06,6.01354604237169e-11,0.032,8.01511895384554e-06,6.424211518730143e-11,0.038,7.740073046183909e-06,5.990518401970441e-11,0.054,6.74644093196082e-06,4.551177720199031e-11,0.039,1.0153447415927931e-05,1.0301601975693356e-10,0.039,9.062615175305904e-06,8.212913683781863e-11,0.041,0,vp02
-9.970844690728288,-9.986855971841612,-9.975584294491869,-9.975770913124318,-9.99748284067408,-9.97676961676135,-9.985764259307391,-9.97303365749522,-9.976691732902038,-9.997711057883132,-9.977139932957554,-9.989549591878957,-9.983018396766283,-9.973248707349828,-9.992419695688069,-9.965005055077675,-9.987957878064451,-9.9771137984601,-9.9752228669771,-9.998127070925513,-9.965807658506028,-9.986175232299818,-9.96253024502777,-9.973337366768655,-9.998089600928644,-9.971634670219538,-9.982309330969056,-9.957845032318994,-9.97536626200603,-9.997545225140634,0.004739603763582,-0.0217119275497612,-0.0021017593351064,-0.0037359592661303,-0.0210193249810934,-0.0043276276857113,0.0058784638087292,-0.0191709883382422,-0.0035138062879251,0.0121087433824236,-0.0229042039484141,-0.000110321259191,-0.0032774134782584,-0.0247522341599868,-0.0054279839832389,-0.0137896379005439,-0.0221789631346034,-0.0070970167324642,-1.7062195531269122e-06,4.158091833797343e-06,-5.437655371891089e-07,3.884437860636265e-06,1.0908859814191677e-06,2.429263949230061e-06,7.667608649010545e-07,1.311206281983723e-06,-1.4719953679781954e-07,5.027451844715973e-07,-1.101086262996673e-07,-6.37210614784415e-07,6.9857520466935175e-06,4.865219233320711e-11,0.041,6.682608741044929e-06,4.4559295732863346e-11,0.043,6.378232924059506e-06,4.051396403185132e-11,0.0545,7.144993788960561e-06,5.0914589741289585e-11,0.04,7.908075044563692e-06,6.243286809569014e-11,0.0455,7.640710982064814e-06,5.833733676334321e-11,0.043,1,vp02
-9.97453266134562,-9.98824838692234,-9.996256588483796,-9.979991880401016,-9.997483052929722,-9.97604234414357,-9.992250756345364,-9.997195712969033,-9.980519641242914,-9.997228993129202,-9.992193720771525,-9.993816267610574,-9.997145338621094,-9.986672130287204,-9.997922569114683,-9.987206522809066,-9.994853521853562,-9.997124612600576,-9.981543158585982,-9.99724474111162,-9.975094807271123,-9.983218064214446,-9.995025977452933,-9.982208013119552,-9.997278079069403,-9.981524375565868,-9.994934208349516,-9.996111158986205,-9.98613468851929,-9.997211249015391,0.0217239271381757,-0.0174911725287056,0.0045267318655373,0.0211533688254625,-0.0167093518862877,0.0031703219155883,0.0049516178495707,-0.0112504388274814,-0.0007557280891212,0.00991808979151,-0.0157015825256383,-0.001174912832111,0.0199311701818079,-0.0150700659498514,0.0063656015284117,0.0145867834203343,-0.011076560496102,0.0019598993386225,1.6866857885707897e-06,8.06071687844787e-06,4.86468174001496e-06,1.1090249833124826e-05,4.455143538677863e-06,1.086956610702596e-05,5.311885731352551e-07,5.619191825162736e-07,-1.54076874819719e-07,1.3278901665020556e-08,2.457038964881881e-07,9.33248669711236e-08,5.728768483604969e-06,3.2818773126521817e-11,0.0435,5.391523612744892e-06,2.9067329904048955e-11,0.0495,3.88105627201175e-06,1.4988788322543134e-11,0.0505,4.412244845147005e-06,1.94471919098436e-11,0.057,5.687574546309104e-06,3.2329105488347665e-11,0.039,4.897438994708079e-06,2.398447191177726e-11,0.048,1,vp03
-9.97218370252898,-9.989997784019549,-9.995381071833036,-9.9786187868598,-9.997237270901929,-9.981629686918598,-9.994594044020715,-9.996701598642256,-9.981295820155388,-9.998038600475583,-9.989170586198965,-9.995640010086822,-9.99749635954198,-9.986593871827438,-9.99798428498226,-9.987423885616602,-9.994683828809698,-9.99582217098814,-9.984191086822484,-9.998080816107604,-9.915991400876392,-9.986134831982124,-9.994292954215876,-9.980577669284996,-9.99717692052912,-9.982721151306642,-9.996685175368365,-9.996529490157291,-9.985777923820256,-9.99873186540557,0.0231973693040554,-0.0186184840421272,0.0039947159321709,0.015071911723659,-0.0167427803201967,0.0005830199132166,0.0083257733430155,-0.0113904131548228,-0.0002564191099576,0.0083982853715376,-0.0138897292851201,-0.0007191815214415,0.0783015533394841,-0.0165992512441217,0.0257545273772272,0.0138083388506498,-0.0129539415853141,0.0009894859066434,-3.992070398742539e-06,2.1605019145657505e-06,4.2600659557732246e-06,8.819110084186705e-06,8.895413309115459e-06,1.158883952894733e-05,3.1718857868017844e-07,2.968590180468806e-07,1.1438886274776149e-07,4.094706052761923e-07,1.154389634348309e-08,4.7412249326198567e-08,5.993657375254068e-06,3.5867131275979667e-11,0.042,5.307262410386399e-06,2.816596131822032e-11,0.053,4.117834383815992e-06,1.6955740482304974e-11,0.0515,4.435022962496171e-06,1.9669397240578453e-11,0.053,1.1679668890301825e-05,1.361022106069116e-10,0.0245,5.624680075965327e-06,3.162221227150733e-11,0.0335,0,vp03
-9.978788252199369,-9.989427761404093,-9.991556530650607,-9.981087069884142,-9.997142478375311,-9.98174254136898,-9.991771538635165,-9.993783134274008,-9.984277757278155,-9.997705905666407,-9.993511499252389,-9.993734821603844,-9.99579689402408,-9.984391346355512,-9.99797967710284,-9.98103519827344,-9.9951068613662,-9.995238035884972,-9.982788344892064,-9.99702639326356,-9.955224977958748,-9.989772167681032,-9.993343544872166,-9.982032576400847,-9.997106696519388,-9.98097309297885,-9.99402032541633,-9.995418762054904,-9.987542868940317,-9.99806254592034,0.0127682784512419,-0.0160554084911712,0.0014932465178105,0.0120405929050289,-0.0134281483882503,0.0015316329096499,0.0022853947716914,-0.0135883307473285,-0.0023924882206038,0.014202837611533,-0.0142380483714941,0.0006419566456301,0.0381185669134183,-0.0150741201185411,0.0104887684095213,0.0144456690760534,-0.0105196769800262,0.0026984065722839,3.679446751213657e-06,5.867914663435864e-06,4.72470288241928e-06,4.751339733865437e-06,2.9010305763127083e-06,1.371052967861767e-06,1.394135377950134e-06,1.1390620738800645e-06,-2.009474643444727e-07,1.0370600210827677e-07,8.785792625205297e-08,1.574262788655023e-07,6.267461054811176e-06,3.92808955441104e-11,0.0395,4.981433034326695e-06,2.480816728778428e-11,0.0415,3.7703886485130502e-06,1.421432169901648e-11,0.0565,5.164524026463185e-06,2.667211026255405e-11,0.0545,6.3748779037874016e-06,4.063109476752235e-11,0.0355,4.637733759473525e-06,2.1505293684754023e-11,0.0485,0,vp03
